popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,vote_count,vote_average,release_year,profit
0.272771,27000000,14859394,Music of the Heart,Meryl Streep|Angela Bassett|Cloris Leachman|Aidan Quinn|Michael Angarano,Wes Craven,independent film|school teacher,124,Drama,Craven-Maddalena Films|Miramax,25,6.7,1999,-12140606
0.260903,28000000,8888143,"Mystery, Alaska",Russell Crowe|Hank Azaria|Mary McCormack|Burt Reynolds|Colm Meaney,Jay Roach,sport,119,Comedy|Drama,Hollywood Pictures,35,5.8,1999,-19111857
0.257431,50000000,13260050,The Mod Squad,Claire Danes|Giovanni Ribisi|Omar Epps|Dennis Farina|Josh Brolin,Scott Silver,undercover|drug traffic|based on tv series,92,Action|Mystery|Thriller,Metro-Goldwyn-Mayer (MGM),18,4.5,1999,-36739950
0.246669,6000000,6852450,200 Cigarettes,Ben Affleck|Casey Affleck|Dave Chappelle|Kate Hudson|Janeane Garofalo,Risa Bramon Garcia,new year's eve|independent film|relationship|lower east side manhattan new york city|woman director,101,Comedy|Drama|Romance,Paramount Pictures,25,6.5,1999,852450
0.242797,75000000,29000000,The Out-of-Towners,Steve Martin|Goldie Hawn|John Cleese|Mark McKinney|Jessica Cauffiel,Sam Weisman,new york|travel|misfortune,90,Comedy,Paramount Pictures|Cherry Alley Productions,20,5.2,1999,-46000000
0.235223,60000000,66976317,Joan of Arc,Milla Jovovich|Dustin Hoffman|Faye Dunaway|John Malkovich|Vincent Cassel,Luc Besson,schizophrenia|france|rape|siege|biography,148,Adventure|Drama|Action|History|War,Columbia Pictures|Gaumont,209,6.1,1999,6976317
0.216242,20000000,1531251,Beowulf,Christopher Lambert|Rhona Mitra|Oliver Cotton|GÃ¶tz Otto|Vincent Hammond,Graham Baker,monster|weapon|independent film,95,Action|Science Fiction|Thriller|Adventure|Horror,CTV International,27,4.5,1999,-18468749
0.212029,24000000,8434146,Play It to the Bone,Antonio Banderas|Woody Harrelson|Lolita Davidovich|Tom Sizemore|Lucy Liu,Ron Shelton,sport,124,Comedy|Drama,Touchstone Pictures,20,5.3,1999,-15565854
0.204411,1700000,1943649,"Happy, Texas",Steve Zahn|William H. Macy|Jeremy Northam|Ally Walker|Ron Perlman,Mark Illsley,texas|independent film|escaped convict,98,Comedy|Crime,Miramax Films|Marked Entertainment,13,5.3,1999,243649
0.198126,38000000,635096,Ride with the Devil,Tobey Maguire|Skeet Ulrich|Jeffrey Wright|Jewel|Jonathan Rhys Meyers,Ang Lee,civil war|friends|bush whacker|raid,138,Drama|War|Romance|Western,Universal Pictures|Good Machine,15,6.6,1999,-37364904
0.195048,3000000,3076820,Jawbreaker,Rose McGowan|Julie Benz|Rebecca Gayheart|Carol Kane|Pam Grier,Darren Stein,confession|jealousy|nightmare|ambition|groupie,87,Comedy,TriStar Pictures|Crossroads Films|Kramer-Tornell Productions,48,5.6,1999,76820
0.187319,13000000,27500000,Dick,Kirsten Dunst|Michelle Williams|Will Ferrell|Dan Hedaya|Bruce McCulloch,Andrew Fleming,richard nixon|watergate|the white house,94,Comedy,Columbia Pictures,33,5.7,1999,14500000
0.173433,25000000,12000000,The King and I,Miranda Richardson|Martin Vidnovic|Ian Richardson|Darrell Hammond|Christiane Noll,Richard Rich,musical|king|school teacher|siam,87,Animation|Drama|Family,Rankin/Bass Productions|Warner Bros. Animation|NEST Family Entertainment|Rich Animation Studios|Warner Bros.,14,4.7,1999,-13000000
0.163336999999999,7000000,7292175,Outside Providence,Shawn Hatosy|Amy Smart|Alec Baldwin|Jon Abrahams|Richard Jenkins,Michael Corrente,suicide|sex|sexuality|college|police,96,Romance|Comedy|Drama,Miramax Films|Eagle Beach Productions,12,5.6,1999,292175
0.118187,450000,2049595,Trick,Tori Spelling|Christian Campbell|John Paul Pitoc|Brad Beyer,Jim Fall,gay|drag queen|screenwriter|one-night stand|stripper,89,Comedy|Romance,Fine Line Features,10,6.5,1999,1599595
0.116694,12000000,36450736,Baby Geniuses,Kathleen Turner|Christopher Lloyd|Kim Cattrall|Peter MacNicol|Dom DeLuise,Bob Clark,baby|genius|toddler,97,Comedy|Family|Science Fiction,TriStar Pictures|Crystal Sky Worldwide|Triumph,34,3.8,1999,24450736
0.238748,3800000,28200000,East Is East,Om Puri|Linda Bassett|Ian Aspinall|Jimi Mistry|Archie Panjabi,Damien O'Donnell,islam|hippie|father-son relationship|muslim|jealousy,97,Comedy,BBC|Assassin Films|Film4,24,6.5,1999,24400000
0.090186,1,100,Lost & Found,David Spade|Sophie Marceau|Ever Carradine|Stephanie Chang|Neal MacMillan,Jeff Pollack,restaurant|neighbor|dog|ring,95,Comedy|Romance,Alcon Entertainment|Dinamo Entertainment,14,4.8,1999,99
0.079104,12000000,21001563,Tea with Mussolini,Cher|Judi Dench|Joan Plowright|Maggie Smith|Lily Tomlin,Franco Zeffirelli,italy|hotel|loss of mother|ambassador|world war ii,117,Comedy|Drama|War,Medusa Produzione|Cattleya|Cineritmo|Film and General Productions,17,5.7,1999,9001563
8.575419,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,Peter Jackson,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,178,Adventure|Fantasy|Action,WingNut Films|New Line Cinema|The Saul Zaentz Company,6079,7.8,2001,778368364
8.021423,125000000,976475550,Harry Potter and the Philosopher's Stone,Daniel Radcliffe|Rupert Grint|Emma Watson|John Cleese|Robbie Coltrane,Chris Columbus,witch|christmas party|magic|cutting the cord|halloween,152,Adventure|Fantasy|Family,1492 Pictures|Warner Bros.|Heyday Films,4265,7.2,2001,851475550
4.436367,15000000,20117339,Mulholland Drive,Naomi Watts|Laura Harring|Ann Miller|Dan Hedaya|Justin Theroux,David Lynch,schizophrenia|identity|amnesia|loss of sense of reality|suppressed past,147,Thriller|Drama|Mystery,Asymmetrical Productions|Les Films Alain Sarde|Babbo Inc.|The Picture Factory|Canal+,709,7.4,2001,5117339
3.851009,6000000,1270522,Donnie Darko,Jake Gyllenhaal|Patrick Swayze|Drew Barrymore|Maggie Gyllenhaal|Holmes Osborne,Richard Kelly,parents kids relationship|airplane|time travel|school presentation|school performance,113,Fantasy|Drama|Mystery,Pandora Cinema|Flower Films|Adam Fields Productions,1777,7.5,2001,-4729478
3.204295,115000000,562816256,"Monsters, Inc.",John Goodman|Billy Crystal|Mary Gibbs|Steve Buscemi|James Coburn,Lee Unkrich|David Silverman|Pete Docter,monster|infant|energy supply|company|rival,92,Fantasy|Animation|Family|Comedy,Walt Disney Pictures|Pixar Animation Studios,3899,7.3,2001,447816256
2.971372,100000000,235926552,A.I. Artificial Intelligence,Haley Joel Osment|Frances O'Connor|Sam Robards|Jake Thomas|Jude Law,Steven Spielberg,ocean|artificial intelligence|prophecy|android|loss of mother,146,Drama|Science Fiction|Adventure,DreamWorks SKG|Amblin Entertainment|Stanley Kubrick Productions|Warner Bros.,1133,6.6,2001,135926552
2.918566,60000000,484409218,Shrek,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel,Andrew Adamson|Vicky Jenson,liberation|lordship|castle|magic mirror|robin hood,90,Adventure|Animation|Comedy|Family|Fantasy,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,2284,7.1,2001,424409218
2.717399,25000000,281929795,Bridget Jones's Diary,RenÃ©e Zellweger|Colin Firth|Hugh Grant|Gemma Jones|Jim Broadbent,Sharon Maguire,holiday|london|england|alcohol|sex,97,Comedy|Romance|Drama,Miramax Films|Universal Pictures|Studio Canal|Working Title Films|Little Bird,751,6.5,2001,256929795
2.642249,85000000,450717150,Ocean's Eleven,George Clooney|Brad Pitt|Matt Damon|Andy GarcÃ­a|Julia Roberts,Steven Soderbergh,prison|pickpocket|strip club|con artist|atlantic city,116,Thriller|Crime,Village Roadshow Pictures|Section Eight|NPV Entertainment|Jerry Weintraub Productions|Warner Bros.,2645,7.0,2001,365717150
2.478879,140000000,449220945,Pearl Harbor,Ben Affleck|Josh Hartnett|Kate Beckinsale|Cuba Gooding Jr.|Jon Voight,Michael Bay,nurse|patriotism|hawaii|world war ii|pilot,183,History|Romance|War,Jerry Bruckheimer Films|Touchstone Pictures,1044,6.6,2001,309220945
2.449323,98000000,433013274,The Mummy Returns,Brendan Fraser|Rachel Weisz|John Hannah|Arnold Vosloo|Oded Fehr,Stephen Sommers,son|ancient egypt|bracelet,130,Action|Adventure|Drama|Fantasy|Horror,Universal Pictures|Alphaville Films|Imhotep Productions,1372,5.8,2001,335013274
2.217239,120000000,186053725,Atlantis: The Lost Empire,Michael J. Fox|Corey Burton|Claudia Christian|James Garner|John Mahoney,Gary Trousdale|Kirk Wise,sea|atlantis|animation|underwater|sea monster,95,Animation|Family|Adventure|Science Fiction,Walt Disney Pictures|Walt Disney Feature Animation,689,6.5,2001,66053725
2.179727,115000000,274703340,Lara Croft: Tomb Raider,Angelina Jolie|Jon Voight|Iain Glen|Noah Taylor|Daniel Craig,Simon West,treasure|buddhist monk|planetary configuration|angkor wat|illuminati,100,Adventure|Fantasy|Action|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),1510,5.6,2001,159703340
2.169826,60000000,313542341,A Beautiful Mind,Russell Crowe|Ed Harris|Jennifer Connelly|Christopher Plummer|Paul Bettany,Ron Howard,individual|schizophrenia|massachusetts|love of one's life|intelligence,135,Drama|Romance,Imagine Entertainment|DreamWorks SKG|Universal Pictures,1786,7.5,2001,253542341
2.116602,30000000,287553595,American Pie 2,Jason Biggs|Thomas Ian Nicholas|Chris Klein|Seann William Scott|Eddie Kaye Thomas,J.B. Rogers,sex|party|summer|beach house|group of friends,108,Comedy|Romance,Universal Pictures|Liveplanet|Zide-Perry Productions,777,5.9,2001,257553595
2.061559,37000000,165335153,The Princess Diaries,Anne Hathaway|Julie Andrews|Heather Matarazzo|Robert Schwartzman|HÃ©ctor Elizondo,Garry Marshall,heir to the throne|grandmother granddaughter relationship|high school|princess|royalty,115,Comedy|Family|Romance,Walt Disney Pictures|BrownHouse Productions|Bottom of the Ninth Productions,534,6.3,2001,128335153
1.925281,52500000,179213434,Moulin Rouge!,Nicole Kidman|Ewan McGregor|John Leguizamo|Jim Broadbent|Richard Roxburgh,Baz Luhrmann,duke|musical|writer's block|terminal illness|writer,127,Romance|Drama|Music,Bazmark Films|Twentieth Century Fox Film Corporation,714,7.2,2001,126713434
1.862114,100000000,362211740,Planet of the Apes,Mark Wahlberg|Tim Roth|Helena Bonham Carter|Michael Clarke Duncan|Kris Kristofferson,Tim Burton,gorilla|space marine|space suit|revolution|chimp,119,Thriller|Science Fiction|Action|Adventure,"Twentieth Century Fox Film Corporation|Tim Burton Productions|Zanuck Company, The",702,5.5,2001,262211740
1.857978,21000000,71441250,The Royal Tenenbaums,Gene Hackman|Anjelica Huston|Ben Stiller|Gwyneth Paltrow|Luke Wilson,Wes Anderson,child prodigy|terminal illness|dysfunctional family|cigarette smoking|family conflict,110,Comedy|Drama,Touchstone Pictures,679,7.3,2001,50441250
1.846848,53000000,83282296,Blow,Johnny Depp|PenÃ©lope Cruz|Ethan Suplee|Ray Liotta|Franka Potente,Ted Demme,1970s|war on drugs|drug addiction|drug traffic|drug smuggle,124,Crime|Drama,New Line Cinema,788,7.3,2001,30282296
1.839325,70000000,96976270,Enemy at the Gates,Jude Law|Rachel Weisz|Ed Harris|Joseph Fiennes|Bob Hoskins,Jean-Jacques Annaud,winter|sniper|world war ii|stalingrad,131,War,Paramount Pictures|Swanford Films|Mandalay Pictures|Little Bird|KC Medien,583,7.1,2001,26976270
1.735123,92000000,172989651,Black Hawk Down,Josh Hartnett|Ewan McGregor|Jason Isaacs|Tom Sizemore|William Fichtner,Ridley Scott,prisoner of war|wound|somalia|warlord|famine,144,Action|History|War,Jerry Bruckheimer Films|Revolution Studios|Scott Free Productions,1201,7.1,2001,80989651
1.69775299999999,18000000,141774679,Legally Blonde,Reese Witherspoon|Luke Wilson|Selma Blair|Matthew Davis|Victor Garber,Robert Luketic,harvard law school|reference to britney spears|black female judge|smart blonde|girl power,96,Comedy,Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),480,6.1,2001,123774679
1.692141,65000000,117487473,A Knight's Tale,Heath Ledger|Rufus Sewell|Shannyn Sossamon|Paul Bettany|Laura Fraser,Brian Helgeland,poetry|knight|tournament|duel|torture,132,Adventure|Drama|Romance|Action,Columbia Pictures Corporation|Escape Artists|Black and Blu Entertainment|Finestkind,521,6.5,2001,52487473
1.581446,28000000,60780981,Zoolander,Ben Stiller|Owen Wilson|Christine Taylor|Will Ferrell|Milla Jovovich,Ben Stiller,male model|time magazine|fashion show|fashion model|fictional awards show,89,Comedy,Paramount Pictures|Village Roadshow Pictures|NPV Entertainment|Scott Rudin Productions|Red Hour Productions,791,6.1,2001,32780981
1.456526,16000000,66468332,Not Another Teen Movie,Chyler Leigh|Chris Evans|Jaime Pressly|Eric Christian Olsen|Mia Kirshner,Joel Gallen,underdog|ball|kiss|high school|school party,89,Comedy,Original Film|Columbia Pictures Corporation|Neal H. Moritz Productions,223,5.3,2001,50468332
1.450364,45000000,141220678,Scary Movie 2,Anna Faris|Marlon Wayans|James DeBello|Shawn Wayans|David Cross,Keenen Ivory Wayans,sex|exorcism|secret door,83,Comedy,Gold/Miller Productions|Wayans Bros. Entertainment|Dimension Films|Brad Grey Pictures,474,5.5,2001,96220678
1.447916,90000000,347325802,Rush Hour 2,"Chris Tucker|Jackie Chan|Zhang Ziyi|Roselyn SÃ¡nchez|Ernie Reyes, Jr.",Brett Ratner,duringcreditsstinger,90,Action|Comedy|Crime|Thriller,New Line Cinema,622,6.5,2001,257325802
1.446063,45000000,104876233,Training Day,Denzel Washington|Ethan Hawke|Scott Glenn|Tom Berenger|Harris Yulin,Antoine Fuqua,police brutality|war on drugs|drug traffic|drug dealer|los angeles,122,Action|Crime|Drama|Thriller,Village Roadshow Pictures|NPV Entertainment|Warner Bros.|Outlaw Productions (I)|WV Films II,1029,7.2,2001,59876233
1.406682,17000000,209947037,The Others,Nicole Kidman|Christopher Eccleston|Alakina Mann|James Bentley|Eric Sykes,Alejandro AmenÃ¡bar,nanny|haunted house|channel islands|parallel universe|photosensitivity,101,Horror|Drama|Mystery|Thriller,Cruise/Wagner Productions|Canal Plus|Sogecine|Las Producciones del Escorpion|Lucky Red,872,7.1,2001,192947037
1.213215,25000000,80936232,Jimmy Neutron: Boy Genius,Debi Derryberry|Megan Cavanagh|Mark DeCarlo|Jeffrey Garcia|Patrick Stewart,John A. Davis,showdown|gi|villain|genius|comic,83,Adventure|Fantasy|Animation|Action|Comedy,Nickelodeon Movies|Universal Cartoon Studios|Paramount Animation,139,5.5,2001,55936232
1.20913,22000000,33788161,Jay and Silent Bob Strike Back,Kevin Smith|Jason Mewes|Ben Affleck|Jeff Anderson|Brian O'Halloran,Kevin Smith,film making|jay and silent bob|self mocking|character is subject of comic|reference to prince valiant,104,Comedy,Dimension Films|View Askew Productions|Miramax,244,6.3,2001,11788161
1.195555,28000000,77516304,Serendipity,John Cusack|Kate Beckinsale|Jeremy Piven|Bridget Moynahan|Eugene Levy,Peter Chelsom,soulmates|new love|book|dollar|fate,90,Comedy|Romance,Miramax Films|Tapestry Films|Simon Fields Productions,310,6.6,2001,49516304
1.134012,60000000,93375151,Cats & Dogs,Jeff Goldblum|Elizabeth Perkins|Alexander Pollock|Miriam Margolyes|Tobey Maguire,Lawrence Guterman,fight|governance|puppy|allergy,87,Comedy|Family,Village Roadshow Pictures|NPV Entertainment|Mad Chance|Zide-Perry Productions|Warner Bros.,182,5.0,2001,33375151
1.131878,68000000,203388341,Vanilla Sky,Tom Cruise|PenÃ©lope Cruz|Cameron Diaz|Kurt Russell|Jason Lee,Cameron Crowe,amnesia|ex-girlfriend|virtual reality,136,Drama|Mystery|Romance|Science Fiction|Thriller,Paramount Pictures|Cruise-Wagner Productions|Vinyl Films,628,6.3,2001,135388341
1.065364,25000000,64437847,Kiss of the Dragon,Jet Li|Bridget Fonda|TchÃ©ky Karyo|Max Ryan|Ric Young,Chris Nahon,paris|prostitute|drug,98,Action|Crime|Thriller,Twentieth Century Fox Film Corporation|Current Entertainment|Immortal Entertainment|Canal+|EuropaCorp,152,6.3,2001,39437847
1.063015,92000000,143049560,Spy Game,Robert Redford|Brad Pitt|Catherine McCormack|Stephen Dillane|Larry Bryggman,Tony Scott,spy|china|cia|cold war,126,Action|Crime|Thriller,Universal Pictures|Metropolitan Filmexport|Toho-Towa|Red Wagon Productions|Beacon Communications,342,6.5,2001,51049560
1.062734,102000000,147080413,Swordfish,John Travolta|Hugh Jackman|Halle Berry|Don Cheadle|Sam Shepard,Dominic Sena,female nudity|violence|shot through a windowÂ |two way mirror|police sniper,99,Action|Crime|Thriller,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.|Jonathan Krane Group,606,6.0,2001,45080413
1.061903,40000000,141069860,Shallow Hal,Gwyneth Paltrow|Jack Black|Jason Alexander|Joe Viterelli|Bruce McGill,Bobby Farrelly|Peter Farrelly,overweight|hypnosis|overweight woman|oberflÃ¤chlichkeit|kompliment,114,Comedy|Romance,Twentieth Century Fox Film Corporation,394,5.5,2001,101069860
0.976997,30000000,17833000,AntiTrust,Ryan Phillippe|Rachael Leigh Cook|Tim Robbins|Claire Forlani|Richard Roundtree,Peter Howitt,technology|garage|hacker|male friendship|microchip,108,Action|Crime|Drama,Industry Entertainment|Epsilon Motion Pictures|Hyde Park Films|Metro-Goldwyn-Mayer (MGM),82,5.6,2001,-12167000
0.974222,137000000,85131830,Final Fantasy: The Spirits Within,Donald Sutherland|Ming-Na Wen|Alec Baldwin|Ving Rhames|Steve Buscemi,Hironobu Sakaguchi|Motonori Sakakibara,battle assignment|dystopia|alien|downfall|scientist,106,Adventure|Action|Animation|Fantasy|Science Fiction,Columbia Pictures|Square USA|Chris Lee Productions,257,5.6,2001,-51868170
0.945429,42000000,35402320,Original Sin,Angelina Jolie|Antonio Banderas|Gregory Itzin|Jack Thompson|Allison Mackie,Michael Cristofer,women|sex|cuba|eroticism|lover (female),118,Drama|Thriller|Mystery|Romance,Metro-Goldwyn-Mayer (MGM),115,5.8,2001,-6597680
0.913069,70000000,176104344,Dr. Dolittle 2,Eddie Murphy|Kristen Wilson|Raven-SymonÃ©|Kyla Pratt|Mandy Moore,Steve Carr,veterinarian|bear|forest|animal|animal protection,87,Comedy|Family|Romance|Fantasy,Twentieth Century Fox Film Corporation,233,4.9,2001,106104344
0.90472,40000000,91753202,Behind Enemy Lines,Owen Wilson|Gene Hackman|Gabriel Macht|Charles Malik Whitfield|David Keith,John Moore,helicopter|war crimes|sniper|bosnia and herzegovina|fighter pilot,106,Action|Drama|Thriller|War,Twentieth Century Fox Film Corporation|Davis Entertainment,270,5.9,2001,51753202
0.899763999999999,10000000,59217789,Jeepers Creepers,Gina Philips|Justin Long|Jonathan Breck|Patricia Belcher|Eileen Brennan,Victor Salva,mass murder|song|brother|sister|aftercreditsstinger,90,Horror|Thriller,United Artists|American Zoetrope|Cinerenta Medienbeteiligungs KG|Cinerenta-Cinebeta|VCL Communications,384,6.0,2001,49217789
0.875298999999999,35000000,74558115,From Hell,Johnny Depp|Heather Graham|Ian Holm|Robbie Coltrane|Ian Richardson,Albert Hughes|Allen Hughes,loss of family|drug addiction|jack the ripper,122,Horror|Mystery|Thriller,Twentieth Century Fox Film Corporation|Underworld Entertainment,399,6.4,2001,39558115
0.865406999999999,72000000,27642707,The Last Castle,Robert Redford|James Gandolfini|Mark Ruffalo|Steve Burton|Delroy Lindo,Rod Lurie,prison|general,131,Action|Drama|Thriller,DreamWorks SKG,154,7.1,2001,-44357293
0.844235,60000000,105178561,Along Came a Spider,Morgan Freeman|Monica Potter|Michael Wincott|Dylan Baker|Mika Boorem,Lee Tamahori,psychology|police operation|police|psychologist,104,Crime|Mystery|Thriller|Action,Paramount Pictures|AZL Productions KG|David Brown Productions|MFP Munich Film Partners|Phase 1 Productions,215,5.8,2001,45178561
